onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
148.4766787	0	feedback	122	0.279541	-0.187392	0.466933	0.090807999	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
149.6971409	0	feedback	123	0.355871	-0.141104	0.496975	0.133805535	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
150.9586015	0	feedback	124	0.365516	-0.130921	0.496437	0.177520358	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
152.1070112	0	feedback	125	0.423837	-0.076855	0.500692	0.215729419	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
153.2518283	0	feedback	126	0.361317	-0.001508	0.362825	0.255642279	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
154.5292839	0	feedback	127	0.351075	-0.0601	0.411175	0.288055691	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
155.6763969	0	feedback	128	0.34526	-0.061846	0.407106	0.321397789	1	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
156.900295	0	feedback	129	0.180409	-0.039255	0.219664	0	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
158.1358157	0	feedback	130	0.220651	-0.057805	0.278456	0.01871823	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
159.3012422	0	feedback	131	0.264096	-0.058348	0.322444	0.04129817	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
160.5466296	0	feedback	132	0.274515	-0.013847	0.288362	0.070104097	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
161.752987	0	feedback	133	0.382813	-0.100289	0.483102	0.095865267	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
162.9215328	0	feedback	134	0.275384	-0.122403	0.397787	0.134375933	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
164.1202705	0	feedback	135	0.337865	-0.124938	0.462803	0.168819279	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
165.3198002	0	feedback	136	0.362043	-0.060379	0.422422	0.207620037	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
166.4906134	0	feedback	137	0.185649	-0.09714	0.282789	0.242454729	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
167.726039	0	feedback	138	0.08511	-0.087054	0.172164	0.266940696	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
168.8736217	0	feedback	139	0.027015	-0.063252	0.090267	0.28090144	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
170.1667167	0	feedback	140	0.027833	-0.006668	0.034501	0.289337742	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
171.37437	0	feedback	141	0.054684	-0.050172	0.104856	0.292182839	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
172.5303808	0	feedback	142	-0.069878	-0.046841	-0.023037	0.300397362	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
173.751979	0	feedback	143	-0.072205	-0.182142	0.109937	0.298402648	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
174.9371859	0	feedback	144	0.017991	-0.210503	0.228494	0.30777071	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
176.1010943	0	feedback	145	-0.087658	-0.216647	0.128989	0.326299242	1	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
177.3441065	0	feedback	146	-0.088024	-0.226332	0.138308	0	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
178.5529123	0	feedback	147	0.092677	-0.249853	0.34253	0.012355913	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
179.7443352	0	feedback	148	-0.005558	-0.273378	0.26782	0.04107315	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
